year,rainfall_mm,avg_temp_c,fertiliser_use_kg_ha,yield_tonnes_ha,temperature_stress,input_intensity,log_area,season_enc,crop_Cassava,crop_Coffee,crop_Maize,crop_Potatoes,crop_Rice,crop_Sorghum,crop_Tea,crop_Wheat,seed_variety_Improved Traditional,seed_variety_Traditional,rainfall_category_Semi-Arid,rainfall_category_Sub-Humid,rainfall_category_Humid,county_avg_yield
2018,463.4,16.2,48.6,0.68,0,15.9344,1.3987168811184478,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.391
2018,610.0,16.4,60.8,0.74,0,4.4937,2.6762154775821916,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.144
2018,667.1,17.5,60.8,1.78,0,15.7106,1.5830939370944985,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.144
2018,830.6,19.1,60.8,1.18,0,13.7868,1.6882490928583902,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.144
2018,680.6,17.7,60.8,1.57,0,6.3136,2.363680192353857,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.144
2018,741.9,20.8,71.2,0.74,0,23.9731,1.3787660946990992,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.602
2018,925.4,19.6,71.2,2.39,0,19.2432,1.547562508716013,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1.602
2018,1012.5,20.5,71.2,3.41,0,5.2741,2.6741486494265287,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.602
2018,1136.8,19.3,71.2,2.71,0,7.6724,2.330200260027019,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.602
2018,473.1,19.2,71.2,0.3,0,6.0699,2.543961412569315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.602
2018,296.0,20.6,71.2,0.49,0,114.8387,0.4824261492442927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.602
2018,756.1,22.3,71.2,2.53,0,25.704,1.3270750014599193,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.602
2018,799.3,20.2,71.2,2.16,0,26.3704,1.308332819650179,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.602
2018,299.5,31.0,23.1,0.2,1,2.6644,2.269028309465203,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.243
2018,301.5,31.8,23.1,0.21,1,9.8298,1.208960345836975,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.243
2018,82.8,30.6,23.1,0.2,1,1.8304,2.611539300721366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.243
2018,85.8,32.0,23.1,0.2,1,5.8629,1.597365331199831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.243
2018,257.1,31.5,33.5,0.2,1,3.0262,2.4907230351094403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.212
2018,349.2,32.7,33.5,0.2,1,2.4687,2.6789646202071133,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.212
2018,193.3,31.0,33.5,0.2,1,4.2405,2.186051276738094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.212
2018,236.0,31.4,33.5,0.3,1,38.9535,0.6205764877251099,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.212
2019,1204.6,17.7,137.2,12.85,0,20.9466,2.0215475632609334,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.582
2019,1313.7,19.2,137.2,2.68,0,27.7733,1.7817091333745536,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.582
2019,919.1,15.7,137.2,3.74,0,9.6824,2.719319793360441,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.582
2019,601.8,19.2,137.2,5.0,0,23.0976,1.937301774518713,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.582
2019,750.3,18.9,137.2,3.2,0,11.2,2.583997552432231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.582
2019,626.1,18.7,137.2,4.69,0,9.7512,2.712706012638404,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.582
2019,1676.3,17.7,134.0,15.39,0,17.3351,2.166765369851511,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.069
2019,1101.5,18.2,134.0,3.67,0,11.414,2.5447466501440172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.069
2019,1236.0,17.9,134.0,12.65,0,11.2605,2.5572273113676265,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.069
2019,814.8,18.8,134.0,8.53,0,32.9238,1.623340817603092,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.069
2019,1167.5,17.8,134.0,2.38,0,98.5294,0.8586616190375187,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.069
2019,972.8,17.6,134.0,5.17,0,33.9241,1.599387576580599,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.069
2019,1003.8,18.0,107.6,9.6,0,11.5823,2.331172549845958,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.973
2019,946.8,20.1,107.6,1.88,0,24.6224,1.6808279085207734,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.973
2019,1424.4,20.5,107.6,5.21,0,64.0476,0.9858167945227653,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3.973
2019,1101.1,18.3,107.6,12.01,0,10.3761,2.4309783077624445,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3.973
2019,316.1,17.6,107.6,1.06,0,7.906,2.681706225762608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.973
2019,428.2,17.7,107.6,0.91,0,7.2312,2.7650604558189897,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.973
2019,452.7,21.8,107.6,3.97,0,58.4783,1.0438040521731147,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.973
2019,328.2,19.7,107.6,1.18,0,46.3793,1.199964782928397,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.973
2019,1486.3,21.1,120.7,3.09,0,81.5541,0.9082585601768908,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.798
2019,880.0,18.2,120.7,5.06,0,21.4007,1.8931119634883424,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.798
2019,1249.3,17.7,120.7,6.33,0,8.6214,2.70805020110221,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.798
2019,460.6,18.3,120.7,0.54,0,11.2279,2.463853240590168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.798
2019,1105.2,17.2,120.7,5.56,0,21.787,1.8779371654691073,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.798
2019,936.2,17.6,120.7,2.13,0,19.2197,1.9851308622085946,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.798
2019,1378.4,18.2,99.0,2.26,0,12.5,2.188295946591918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.502
2019,1392.8,17.7,99.0,2.6,0,8.0162,2.5915163848462583,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2.502
2019,530.1,18.7,99.0,1.29,0,42.1277,1.208960345836975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.502
2019,598.8,19.5,99.0,3.16,0,8.669,2.519308076505333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.502
2019,1799.1,19.5,73.7,1.7,0,8.2346,2.2975725511705014,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.346
2019,1551.0,18.3,73.7,5.12,0,5.2605,2.7087166456453704,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.346
2019,676.9,20.8,73.7,1.1,0,32.3246,1.1878434223960523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.346
2019,1258.0,17.7,73.7,4.86,0,21.4244,1.4906543764441333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.346
2019,1344.4,19.1,159.1,3.34,0,17.5028,2.3115448343655176,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.552
2019,1270.6,19.2,159.1,2.5,0,11.9894,2.658159431488745,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.552
2019,668.6,19.5,159.1,0.4,0,24.7434,2.005525858729668,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.552
2019,1789.6,20.1,159.1,10.03,0,24.4769,2.0149030205422647,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.552
2019,1510.4,20.1,79.7,1.98,0,15.5969,1.809926773183504,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.398
2019,1683.8,18.1,79.7,2.37,0,97.1951,0.598836501088704,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.398
2019,1161.8,18.4,79.7,1.64,0,19.1127,1.6428726885203377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.398
2019,1176.2,20.8,79.7,4.16,0,11.1469,2.0980179272527715,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.398
2019,1152.4,18.4,63.5,1.14,0,5.1086,2.5974910105351463,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.579
2019,1404.9,19.4,63.5,3.97,0,5.1417,2.5915163848462583,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.579
2019,795.4,20.5,63.5,0.86,0,7.3666,2.263844264677615,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.579
2019,138.8,18.5,63.5,0.2,0,23.2601,1.3164082336557241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.579
2019,871.7,16.2,109.7,0.25,0,28.4935,1.5789787049493917,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.983
2019,1154.4,17.8,109.7,5.13,0,10.3981,2.446685436967803,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3.983
2019,1237.2,18.7,109.7,1.54,0,10.9263,2.401525040848949,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.983
2019,1034.0,16.7,109.7,15.08,0,81.8657,0.8501509293696101,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.983
2019,627.3,16.8,109.7,0.69,0,11.2282,2.3767644911682972,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.983
2019,1233.1,20.5,109.7,3.25,0,8.2792,2.6567569067146595,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.983
2019,1280.9,17.8,109.7,5.94,0,9.9456,2.4874035299865875,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.983
2019,289.0,18.3,109.7,0.8,0,9.3761,2.5416019934645457,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.983
2019,1566.5,18.2,110.3,3.29,0,103.0841,0.7275486072772778,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.733
2019,1650.5,18.2,110.3,6.23,0,10.2892,2.4612967841488667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2.733
2019,1306.0,17.5,110.3,5.61,0,28.3548,1.5871923034867808,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2.733
2019,629.9,18.5,110.3,0.58,0,30.8964,1.5195132049061133,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.733
2019,1191.5,16.5,110.3,2.44,0,13.2572,2.2321626286975,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.733
2019,1220.1,18.1,110.3,4.36,0,16.8913,2.018895041811802,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.733
2019,883.8,16.7,46.7,0.9,0,19.4583,1.2237754316221157,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.242
2019,1039.8,15.2,46.7,1.45,0,6.3023,2.1294214739848565,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.242
2019,964.1,17.3,46.7,3.46,0,34.0876,0.8628899551470398,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.242
2019,1043.1,16.7,46.7,2.12,0,8.8113,1.840549633397487,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.242
2019,455.1,16.4,46.7,0.37,0,3.1899,2.7498317351171653,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.242
2019,696.1,17.1,46.7,2.17,0,26.5341,1.0152306797290584,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.242
2019,1092.9,15.4,46.7,2.35,0,17.4254,1.3029127521808397,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.242
2019,473.4,16.4,46.7,0.87,0,67.6812,0.5247285289349821,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.242
2019,617.7,20.3,52.7,0.58,0,3.8383,2.689886230474539,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.371
2019,1010.5,19.0,52.7,3.06,0,4.9484,2.4553061800117097,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.371
2019,626.7,18.2,52.7,2.2,0,4.7477,2.4932054526026954,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.371
2019,1373.2,20.0,52.7,2.61,0,25.9606,1.1085626195212777,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.371
2019,362.3,17.6,52.7,0.2,0,37.9137,0.8712933659434193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.371
2019,700.2,19.6,52.7,1.95,0,5.2334,2.4042387467205457,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.371
2019,685.2,19.4,52.7,1.78,0,4.3953,2.5641798306825083,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.371
2019,346.7,17.3,52.7,0.24,0,5.8621,2.301584592660462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.371
2019,961.9,15.8,65.1,0.59,0,5.5076,2.551006451492524,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.987
2019,747.0,16.8,65.1,1.52,0,9.3804,2.0719132752590443,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.987
2019,1273.9,17.8,65.1,3.1,0,5.8596,2.494031557565001,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.987
2019,763.8,20.0,65.1,1.09,0,4.4712,2.7447035187502458,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.987
2019,390.6,17.6,65.1,0.89,0,5.4937,2.553343811341229,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.987
2019,796.8,18.0,65.1,1.83,0,5.6072,2.534490149976828,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.987
2019,1123.0,19.9,74.7,2.03,0,8.5763,2.2731562823032334,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.215
2019,869.9,19.0,74.7,1.5,0,7.0538,2.4501426573516603,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.215
2019,1180.5,21.0,74.7,1.77,0,21.5274,1.4973884086254776,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.215
2019,614.5,18.5,74.7,1.47,0,5.3818,2.700018029404946,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1.215
2019,292.0,18.7,74.7,0.2,0,12.5546,1.9387416595767009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.215
2019,830.9,19.2,74.7,2.82,0,30.3659,1.2412685890696329,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.215
2019,350.4,20.2,74.7,0.37,0,7.701,2.3702437414678603,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.215
2019,590.9,16.6,74.7,0.65,0,30.121,1.247032293786383,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.215
2019,750.0,19.3,53.0,1.1,0,7.4965,2.0881534822818573,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.367
2019,578.3,21.1,53.0,2.6,0,11.991,1.6900958154515549,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.367
2019,845.0,18.7,53.0,2.3,0,3.6653,2.738256043159276,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.367
2019,561.0,20.2,53.0,0.21,0,9.6892,1.8671761085128091,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.367
2019,487.5,19.0,53.0,1.47,0,5.4359,2.3749057545736716,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.367
2019,943.6,20.3,53.0,2.9,0,54.0816,0.6830968447064438,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.367
2019,867.2,18.7,38.4,1.05,0,2.807,2.6864860231863696,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.854
2019,618.4,15.9,38.4,1.29,0,3.5788,2.462149662665384,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.854
2019,722.1,17.4,38.4,2.18,0,6.5529,1.925707441737794,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.854
2019,646.3,18.9,38.4,2.47,0,3.038,2.613006652415316,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.854
2019,409.5,17.5,38.4,0.42,0,5.7744,2.0347056478384444,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.854
2019,669.1,19.0,38.4,1.87,0,4.183,2.3204250111223765,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.854
2019,707.2,18.1,38.4,1.06,0,4.539,2.247072383063787,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.854
2019,222.1,18.4,38.4,0.31,0,4.5552,2.2438960966453663,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.854
2019,688.6,20.0,61.6,0.64,0,8.7874,2.080690761080268,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.181
2019,854.6,20.1,61.6,3.84,0,6.5672,2.3398808777377424,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1.181
2019,768.8,22.1,61.6,1.11,0,9.4046,2.0215475632609334,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.181
2019,354.8,20.9,61.6,1.75,0,8.2574,2.135349173618132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.181
2019,855.4,16.6,128.5,1.74,0,20.3645,1.9892432737616872,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.861
2019,1126.2,17.1,128.5,4.59,0,9.9922,2.6290069937617573,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3.861
2019,1170.1,15.9,128.5,12.29,0,10.0078,2.6275629501895237,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3.861
2019,608.5,16.8,128.5,2.26,0,12.3321,2.435366204227864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.861
2019,446.6,15.4,128.5,0.68,0,9.0175,2.7245795030534206,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.861
2019,955.4,16.1,128.5,10.84,0,12.8758,2.3960754360813845,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.861
2019,688.5,18.8,30.5,0.36,0,2.3176,2.6504210882655737,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.496
2019,790.7,20.3,30.5,1.76,0,2.9902,2.4159137783010487,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.496
2019,268.6,20.1,30.5,0.2,0,4.2302,2.105352923464337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496
2019,729.6,18.9,30.5,0.82,0,5.4758,1.8825138324965192,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.496
2019,786.5,22.2,87.9,1.54,0,115.6579,0.5653138090500605,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.89
2019,664.2,25.2,87.9,0.77,0,25.4046,1.4951487660319727,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.89
2019,696.6,21.3,87.9,2.11,0,17.9022,1.776645831418007,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.89
2019,674.2,22.6,87.9,0.95,0,13.0804,2.0438143640366846,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.89
2019,506.9,22.0,87.9,0.49,0,14.1318,1.9768549529047348,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.89
2019,390.9,23.3,87.9,2.89,0,14.699,1.9430489167742813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.89
2019,790.2,25.9,23.9,0.81,0,2.9506,2.2082744135228043,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.48
2019,786.9,25.1,23.9,0.45,0,3.9374,1.9558604799084813,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.48
2019,679.1,24.4,23.9,1.22,0,8.2414,1.3609765531356006,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.48
2019,355.1,23.7,23.9,0.27,0,1.9768,2.5718485799218085,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.48
2019,396.4,26.3,23.9,0.23,0,3.8057,1.9851308622085946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48
2019,435.2,23.6,23.9,0.89,0,31.8667,0.5596157879354227,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.48
2019,1042.2,25.5,38.7,0.7,0,31.2097,0.8064758658669484,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.455
2019,569.3,24.2,38.7,0.43,0,3.1489,2.587011872725154,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.455
2019,638.6,26.0,38.7,1.2,0,19.5455,1.091923300517313,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.455
2019,710.6,24.5,38.7,0.92,0,17.5113,1.1662709371419244,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.455
2019,536.0,26.4,38.7,0.23,0,6.3651,1.9572739077056285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.455
2019,609.2,27.6,38.7,0.9,0,9.1059,1.6582280766035324,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.455
2019,969.5,29.3,15.6,0.2,0,1.8418,2.248128907197987,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.266
2019,1298.6,28.4,15.6,0.54,0,1.5854,2.3832429960115,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.266
2019,396.8,28.1,15.6,0.2,0,1.5984,2.3758355547336385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.266
2019,887.4,29.1,15.6,0.37,0,1.844,2.247072383063787,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.266
2019,1130.0,28.6,25.2,0.2,0,2.3077,2.4782176616372036,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.661
2019,746.8,28.1,25.2,0.69,0,3.7278,2.048982334195127,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.661
2019,617.5,27.1,25.2,1.5,0,2.0016,2.6093342281630525,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.661
2019,619.2,26.4,25.2,0.25,0,3.9623,1.9960599327407849,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.661
2019,504.8,27.2,25.2,0.73,0,9.8438,1.269760544863939,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.661
2019,618.3,27.9,25.2,1.04,0,1.7834,2.7166795278002644,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.661
2019,1102.4,25.9,24.4,0.29,0,9.0706,1.3056264580524357,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.678
2019,832.0,27.3,24.4,0.41,0,9.3846,1.2809338454620642,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.678
2019,1240.2,27.3,24.4,2.09,0,2.1708,2.50470927708418,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.678
2019,193.8,29.7,24.4,0.2,0,2.6493,2.3233676321765744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.678
2019,400.8,28.0,24.4,0.2,0,4.8413,1.7984040119467235,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.678
2019,506.1,28.3,24.4,1.05,0,10.2092,1.220829921392359,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.678
2019,484.8,31.4,20.1,0.2,1,2.0427,2.3832429960115,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.341
2019,407.6,30.5,20.1,0.2,1,2.8879,2.0744289998562917,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.341
2019,335.5,26.6,20.1,0.47,0,1.5193,2.655352412101761,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.341
2019,724.4,30.5,20.1,0.2,1,7.7308,1.2809338454620642,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.341
2019,98.7,29.0,20.1,0.2,0,3.0828,2.017566137961748,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.341
2019,244.4,30.7,20.1,0.2,1,19.7059,0.7030975114131134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.341
2019,825.4,29.8,22.2,0.2,0,23.125,0.6729444732424258,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.339
2019,1026.3,29.0,22.2,0.24,0,4.7948,1.728109442151599,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.339
2019,681.1,27.7,22.2,0.21,0,2.2723,2.3767644911682972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.339
2019,569.3,27.7,22.2,0.64,0,1.6169,2.689886230474539,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.339
2019,926.3,24.1,16.3,0.81,0,2.481,2.0241930674493576,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.628
2019,852.6,22.7,16.3,1.4,0,1.2228,2.6623552418400807,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.628
2019,538.0,24.8,16.3,0.34,0,8.0693,1.1052568313867783,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.628
2019,471.1,22.0,16.3,0.63,0,3.4829,1.7369512327330598,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.628
2019,464.6,33.2,8.2,0.3,1,0.6508,2.6100697927420065,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.251
2019,288.9,30.4,8.2,0.2,1,0.935,2.2793164660546914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.251
2019,120.2,32.1,8.2,0.2,1,2.0147,1.623340817603092,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.251
2019,248.4,33.1,8.2,0.2,1,0.9425,2.272125885509337,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.251
2019,370.3,30.6,8.2,0.2,1,9.8795,0.6043159668533294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.251
2019,207.5,33.3,8.2,0.2,1,0.6586,2.598979106047848,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.251
2019,138.3,33.2,22.1,0.2,1,2.052,2.4655539212721855,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.239
2019,113.4,32.9,22.1,0.2,1,5.0113,1.6882490928583902,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.239
2019,257.0,35.3,22.1,0.2,1,4.3849,1.7984040119467235,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.239
2019,194.6,35.0,22.1,0.2,1,4.0109,1.873339456220478,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.239
2019,182.4,34.8,22.1,0.2,1,1.7866,2.5930133911138515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.239
2019,70.3,33.7,22.1,0.2,1,4.7939,1.724550719534605,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.239
2019,161.4,37.6,21.7,0.2,1,1.8098,2.5641798306825083,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.215
2019,416.1,35.0,21.7,0.2,1,1.7642,2.5877640352277083,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.215
2019,260.9,34.1,21.7,0.2,1,5.978,1.5325568680981427,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.215
2019,222.9,34.3,21.7,0.28,1,4.1021,1.8389610707123492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.215
2019,50.0,36.7,21.7,0.2,1,4.026,1.8547342683894434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215
2019,237.9,32.9,21.7,0.26,1,3.7158,1.922787731634459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.215
2019,264.2,36.8,39.7,0.2,1,40.101,0.688134638736401,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.216
